"","X","city","season","status","status.test","concentration","species","region","city_new","BM","pop"
"6193",7415,"E-JN","winter","3.post-predicted","Predicted_PM25_real",46.77811,"PM25","E","E-JN-pre","16.37","796.74"
"6194",7416,"E-JN","winter","3.post-predicted","Predicted_PM25_real",59.34238,"PM25","E","E-JN-pre","16.37","796.74"
"6195",7417,"E-JN","winter","3.post-predicted","Predicted_PM25_real",52.179302,"PM25","E","E-JN-pre","16.37","796.74"
"6196",7418,"E-JN","winter","3.post-predicted","Predicted_PM25_real",71.82635,"PM25","E","E-JN-pre","16.37","796.74"
"6197",7419,"E-JN","winter","3.post-predicted","Predicted_PM25_real",99.250755,"PM25","E","E-JN-pre","16.37","796.74"
"6198",7420,"E-JN","winter","3.post-predicted","Predicted_PM25_real",83.85308,"PM25","E","E-JN-pre","16.37","796.74"
"6199",7421,"E-JN","spring","3.post-predicted","Predicted_PM25_real",107.37603,"PM25","E","E-JN-pre","16.37","796.74"
"6200",7422,"E-JN","spring","3.post-predicted","Predicted_PM25_real",90.57013,"PM25","E","E-JN-pre","16.37","796.74"
"6201",7423,"E-JN","spring","3.post-predicted","Predicted_PM25_real",39.61148,"PM25","E","E-JN-pre","16.37","796.74"
"6202",7424,"E-JN","spring","3.post-predicted","Predicted_PM25_real",61.649403,"PM25","E","E-JN-pre","16.37","796.74"
"6203",7425,"E-JN","spring","3.post-predicted","Predicted_PM25_real",125.42469,"PM25","E","E-JN-pre","16.37","796.74"
"6204",7426,"E-JN","spring","3.post-predicted","Predicted_PM25_real",39.288647,"PM25","E","E-JN-pre","16.37","796.74"
"6205",7427,"E-JN","spring","3.post-predicted","Predicted_PM25_real",62.092224,"PM25","E","E-JN-pre","16.37","796.74"
"6206",7428,"E-JN","spring","3.post-predicted","Predicted_PM25_real",36.017776,"PM25","E","E-JN-pre","16.37","796.74"
"6207",7429,"E-JN","spring","3.post-predicted","Predicted_PM25_real",34.892017,"PM25","E","E-JN-pre","16.37","796.74"
"6208",7430,"E-JN","spring","3.post-predicted","Predicted_PM25_real",112.00971,"PM25","E","E-JN-pre","16.37","796.74"
"6209",7431,"E-JN","spring","3.post-predicted","Predicted_PM25_real",60.501408,"PM25","E","E-JN-pre","16.37","796.74"
"6210",7432,"E-JN","spring","3.post-predicted","Predicted_PM25_real",92.54879,"PM25","E","E-JN-pre","16.37","796.74"
"6211",7433,"E-JN","spring","3.post-predicted","Predicted_PM25_real",58.368916,"PM25","E","E-JN-pre","16.37","796.74"
"6212",7434,"E-JN","spring","3.post-predicted","Predicted_PM25_real",67.630455,"PM25","E","E-JN-pre","16.37","796.74"
"6213",7435,"E-JN","spring","3.post-predicted","Predicted_PM25_real",120.229866,"PM25","E","E-JN-pre","16.37","796.74"
"6214",7436,"E-JN","spring","3.post-predicted","Predicted_PM25_real",65.77831,"PM25","E","E-JN-pre","16.37","796.74"
"6215",7437,"E-JN","spring","3.post-predicted","Predicted_PM25_real",77.81889,"PM25","E","E-JN-pre","16.37","796.74"
"6216",7438,"E-JN","spring","3.post-predicted","Predicted_PM25_real",51.60478,"PM25","E","E-JN-pre","16.37","796.74"
"6217",7439,"E-JN","spring","3.post-predicted","Predicted_PM25_real",47.850536,"PM25","E","E-JN-pre","16.37","796.74"
"6218",7440,"E-JN","spring","3.post-predicted","Predicted_PM25_real",55.26382,"PM25","E","E-JN-pre","16.37","796.74"
"6219",7441,"E-JN","spring","3.post-predicted","Predicted_PM25_real",102.58839,"PM25","E","E-JN-pre","16.37","796.74"
"6220",7442,"E-JN","spring","3.post-predicted","Predicted_PM25_real",80.133484,"PM25","E","E-JN-pre","16.37","796.74"
"6221",7443,"E-JN","spring","3.post-predicted","Predicted_PM25_real",53.798172,"PM25","E","E-JN-pre","16.37","796.74"
"6222",7444,"E-JN","spring","3.post-predicted","Predicted_PM25_real",30.516012,"PM25","E","E-JN-pre","16.37","796.74"
"6223",7445,"E-JN","spring","3.post-predicted","Predicted_PM25_real",39.437164,"PM25","E","E-JN-pre","16.37","796.74"
"6224",7446,"E-JN","spring","3.post-predicted","Predicted_PM25_real",73.5942,"PM25","E","E-JN-pre","16.37","796.74"
"6225",7447,"E-JN","spring","3.post-predicted","Predicted_PM25_real",49.858395,"PM25","E","E-JN-pre","16.37","796.74"
"6226",7448,"E-JN","spring","3.post-predicted","Predicted_PM25_real",55.38511,"PM25","E","E-JN-pre","16.37","796.74"
"6227",7449,"E-JN","spring","3.post-predicted","Predicted_PM25_real",91.3721,"PM25","E","E-JN-pre","16.37","796.74"
"6228",7450,"E-JN","spring","3.post-predicted","Predicted_PM25_real",64.27097,"PM25","E","E-JN-pre","16.37","796.74"
"6229",7451,"E-JN","spring","3.post-predicted","Predicted_PM25_real",71.68872,"PM25","E","E-JN-pre","16.37","796.74"
"6230",7452,"E-JN","spring","3.post-predicted","Predicted_PM25_real",51.049114,"PM25","E","E-JN-pre","16.37","796.74"
"6231",7453,"E-JN","spring","3.post-predicted","Predicted_PM25_real",57.321785,"PM25","E","E-JN-pre","16.37","796.74"
"6232",7454,"E-JN","spring","3.post-predicted","Predicted_PM25_real",70.17876,"PM25","E","E-JN-pre","16.37","796.74"
"6233",7455,"E-JN","spring","3.post-predicted","Predicted_PM25_real",66.19393,"PM25","E","E-JN-pre","16.37","796.74"
"6234",7456,"E-JN","spring","3.post-predicted","Predicted_PM25_real",32.031017,"PM25","E","E-JN-pre","16.37","796.74"
"6235",7457,"E-JN","spring","3.post-predicted","Predicted_PM25_real",45.11154,"PM25","E","E-JN-pre","16.37","796.74"
"6236",7458,"E-JN","spring","3.post-predicted","Predicted_PM25_real",61.240314,"PM25","E","E-JN-pre","16.37","796.74"
"6237",7459,"E-JN","spring","3.post-predicted","Predicted_PM25_real",60.94589,"PM25","E","E-JN-pre","16.37","796.74"
"6238",7460,"E-JN","spring","3.post-predicted","Predicted_PM25_real",50.19913,"PM25","E","E-JN-pre","16.37","796.74"
"6239",7461,"E-JN","spring","3.post-predicted","Predicted_PM25_real",77.19843,"PM25","E","E-JN-pre","16.37","796.74"
"6240",7462,"E-JN","spring","3.post-predicted","Predicted_PM25_real",69.028534,"PM25","E","E-JN-pre","16.37","796.74"
"6241",7463,"E-JN","spring","3.post-predicted","Predicted_PM25_real",46.191833,"PM25","E","E-JN-pre","16.37","796.74"
"6242",7464,"E-JN","spring","3.post-predicted","Predicted_PM25_real",50.994255,"PM25","E","E-JN-pre","16.37","796.74"
"6243",7465,"E-JN","spring","3.post-predicted","Predicted_PM25_real",34.345673,"PM25","E","E-JN-pre","16.37","796.74"
"6244",7466,"E-JN","spring","3.post-predicted","Predicted_PM25_real",53.471535,"PM25","E","E-JN-pre","16.37","796.74"
"6245",7467,"E-JN","spring","3.post-predicted","Predicted_PM25_real",78.771866,"PM25","E","E-JN-pre","16.37","796.74"
"6246",7468,"E-JN","spring","3.post-predicted","Predicted_PM25_real",29.758234,"PM25","E","E-JN-pre","16.37","796.74"
"6247",7469,"E-JN","spring","3.post-predicted","Predicted_PM25_real",35.680565,"PM25","E","E-JN-pre","16.37","796.74"
"6248",7470,"E-JN","spring","3.post-predicted","Predicted_PM25_real",41.13884,"PM25","E","E-JN-pre","16.37","796.74"
"6249",7471,"E-JN","spring","3.post-predicted","Predicted_PM25_real",60.588627,"PM25","E","E-JN-pre","16.37","796.74"
"6250",7472,"E-JN","spring","3.post-predicted","Predicted_PM25_real",58.51409,"PM25","E","E-JN-pre","16.37","796.74"
"6251",7473,"E-JN","spring","3.post-predicted","Predicted_PM25_real",73.86966,"PM25","E","E-JN-pre","16.37","796.74"
"6252",7474,"E-JN","spring","3.post-predicted","Predicted_PM25_real",50.095894,"PM25","E","E-JN-pre","16.37","796.74"
"6253",7475,"E-JN","spring","3.post-predicted","Predicted_PM25_real",42.135902,"PM25","E","E-JN-pre","16.37","796.74"
"6254",7476,"E-JN","spring","3.post-predicted","Predicted_PM25_real",47.88853,"PM25","E","E-JN-pre","16.37","796.74"
"6255",7477,"E-JN","spring","3.post-predicted","Predicted_PM25_real",45.42861,"PM25","E","E-JN-pre","16.37","796.74"
"6256",7478,"E-JN","spring","3.post-predicted","Predicted_PM25_real",33.801846,"PM25","E","E-JN-pre","16.37","796.74"
"6257",7479,"E-JN","spring","3.post-predicted","Predicted_PM25_real",41.17577,"PM25","E","E-JN-pre","16.37","796.74"
"6258",7480,"E-JN","spring","3.post-predicted","Predicted_PM25_real",47.020557,"PM25","E","E-JN-pre","16.37","796.74"
"6259",7536,"SW-KM","winter","3.post-predicted","Predicted_PM25_real",31.49469,"PM25","SW","SW-KM-pre","9.83","578.46"
"6260",7537,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",39.293903,"PM25","SW","SW-KM-pre","9.83","578.46"
"6261",7538,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",36.232204,"PM25","SW","SW-KM-pre","9.83","578.46"
"6262",7539,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",28.562138,"PM25","SW","SW-KM-pre","9.83","578.46"
"6263",7540,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",30.893078,"PM25","SW","SW-KM-pre","9.83","578.46"
"6264",7541,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",37.304043,"PM25","SW","SW-KM-pre","9.83","578.46"
"6265",7542,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",45.064842,"PM25","SW","SW-KM-pre","9.83","578.46"
"6266",7543,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",39.220333,"PM25","SW","SW-KM-pre","9.83","578.46"
"6267",7544,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",33.290062,"PM25","SW","SW-KM-pre","9.83","578.46"
"6268",7545,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",35.81284,"PM25","SW","SW-KM-pre","9.83","578.46"
"6269",7546,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",25.020884,"PM25","SW","SW-KM-pre","9.83","578.46"
"6270",7547,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",21.771332,"PM25","SW","SW-KM-pre","9.83","578.46"
"6271",7548,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",24.053865,"PM25","SW","SW-KM-pre","9.83","578.46"
"6272",7549,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",30.851078,"PM25","SW","SW-KM-pre","9.83","578.46"
"6273",7550,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",37.716385,"PM25","SW","SW-KM-pre","9.83","578.46"
"6274",7551,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",33.704422,"PM25","SW","SW-KM-pre","9.83","578.46"
"6275",7552,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",24.060974,"PM25","SW","SW-KM-pre","9.83","578.46"
"6276",7553,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",32.992535,"PM25","SW","SW-KM-pre","9.83","578.46"
"6277",7554,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",47.24997,"PM25","SW","SW-KM-pre","9.83","578.46"
"6278",7555,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",32.219685,"PM25","SW","SW-KM-pre","9.83","578.46"
"6279",7556,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",40.640472,"PM25","SW","SW-KM-pre","9.83","578.46"
"6280",7557,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",41.097137,"PM25","SW","SW-KM-pre","9.83","578.46"
"6281",7558,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",37.19105,"PM25","SW","SW-KM-pre","9.83","578.46"
"6282",7559,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",40.335606,"PM25","SW","SW-KM-pre","9.83","578.46"
"6283",7560,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",42.10984,"PM25","SW","SW-KM-pre","9.83","578.46"
"6284",7561,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",40.19753,"PM25","SW","SW-KM-pre","9.83","578.46"
"6285",7562,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",41.453262,"PM25","SW","SW-KM-pre","9.83","578.46"
"6286",7563,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",43.197044,"PM25","SW","SW-KM-pre","9.83","578.46"
"6287",7564,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",37.501896,"PM25","SW","SW-KM-pre","9.83","578.46"
"6288",7565,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",37.711742,"PM25","SW","SW-KM-pre","9.83","578.46"
"6289",7566,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",42.213806,"PM25","SW","SW-KM-pre","9.83","578.46"
"6290",7567,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",36.31824,"PM25","SW","SW-KM-pre","9.83","578.46"
"6291",7568,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",30.02683,"PM25","SW","SW-KM-pre","9.83","578.46"
"6292",7569,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",34.442482,"PM25","SW","SW-KM-pre","9.83","578.46"
"6293",7570,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",44.174458,"PM25","SW","SW-KM-pre","9.83","578.46"
"6294",7571,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",44.001602,"PM25","SW","SW-KM-pre","9.83","578.46"
"6295",7572,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",43.189636,"PM25","SW","SW-KM-pre","9.83","578.46"
"6296",7573,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",39.196175,"PM25","SW","SW-KM-pre","9.83","578.46"
"6297",7574,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",31.293682,"PM25","SW","SW-KM-pre","9.83","578.46"
"6298",7575,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",45.653988,"PM25","SW","SW-KM-pre","9.83","578.46"
"6299",7576,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",40.984776,"PM25","SW","SW-KM-pre","9.83","578.46"
"6300",7577,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",37.82822,"PM25","SW","SW-KM-pre","9.83","578.46"
"6301",7578,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",36.622,"PM25","SW","SW-KM-pre","9.83","578.46"
"6302",7579,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",31.08186,"PM25","SW","SW-KM-pre","9.83","578.46"
"6303",7580,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",36.686943,"PM25","SW","SW-KM-pre","9.83","578.46"
"6304",7581,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",34.497425,"PM25","SW","SW-KM-pre","9.83","578.46"
"6305",7582,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",28.719164,"PM25","SW","SW-KM-pre","9.83","578.46"
"6306",7583,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",38.566444,"PM25","SW","SW-KM-pre","9.83","578.46"
"6307",7584,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",40.14049,"PM25","SW","SW-KM-pre","9.83","578.46"
"6308",7585,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",34.78737,"PM25","SW","SW-KM-pre","9.83","578.46"
"6309",7586,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",35.316303,"PM25","SW","SW-KM-pre","9.83","578.46"
"6310",7587,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",29.246918,"PM25","SW","SW-KM-pre","9.83","578.46"
"6311",7588,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",35.494213,"PM25","SW","SW-KM-pre","9.83","578.46"
"6312",7589,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",37.85085,"PM25","SW","SW-KM-pre","9.83","578.46"
"6313",7590,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",35.113304,"PM25","SW","SW-KM-pre","9.83","578.46"
"6314",7591,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",34.599834,"PM25","SW","SW-KM-pre","9.83","578.46"
"6315",7592,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",43.509853,"PM25","SW","SW-KM-pre","9.83","578.46"
"6316",7593,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",24.130638,"PM25","SW","SW-KM-pre","9.83","578.46"
"6317",7594,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",31.990673,"PM25","SW","SW-KM-pre","9.83","578.46"
"6318",7595,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",44.6417,"PM25","SW","SW-KM-pre","9.83","578.46"
"6319",7596,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",45.49259,"PM25","SW","SW-KM-pre","9.83","578.46"
"6320",7597,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",46.388626,"PM25","SW","SW-KM-pre","9.83","578.46"
"6321",7598,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",38.132435,"PM25","SW","SW-KM-pre","9.83","578.46"
"6322",7599,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",40.842186,"PM25","SW","SW-KM-pre","9.83","578.46"
"6323",7600,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",31.108635,"PM25","SW","SW-KM-pre","9.83","578.46"
"6324",7601,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",33.577694,"PM25","SW","SW-KM-pre","9.83","578.46"
"6325",7602,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",30.625387,"PM25","SW","SW-KM-pre","9.83","578.46"
"6326",7603,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",31.33847,"PM25","SW","SW-KM-pre","9.83","578.46"
"6327",7604,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",28.029854,"PM25","SW","SW-KM-pre","9.83","578.46"
"6328",7605,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",28.148462,"PM25","SW","SW-KM-pre","9.83","578.46"
"6329",7606,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",22.96938,"PM25","SW","SW-KM-pre","9.83","578.46"
"6330",7607,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",30.85884,"PM25","SW","SW-KM-pre","9.83","578.46"
"6331",7608,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",24.570274,"PM25","SW","SW-KM-pre","9.83","578.46"
"6332",7609,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",38.338776,"PM25","SW","SW-KM-pre","9.83","578.46"
"6333",7610,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",28.542,"PM25","SW","SW-KM-pre","9.83","578.46"
"6334",7611,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",35.558517,"PM25","SW","SW-KM-pre","9.83","578.46"
"6335",7612,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",29.413641,"PM25","SW","SW-KM-pre","9.83","578.46"
"6336",7613,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",24.815458,"PM25","SW","SW-KM-pre","9.83","578.46"
"6337",7614,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",25.54382,"PM25","SW","SW-KM-pre","9.83","578.46"
"6338",7615,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",39.364822,"PM25","SW","SW-KM-pre","9.83","578.46"
"6339",7616,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",33.313927,"PM25","SW","SW-KM-pre","9.83","578.46"
"6340",7617,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",30.00098,"PM25","SW","SW-KM-pre","9.83","578.46"
"6341",7618,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",44.05208,"PM25","SW","SW-KM-pre","9.83","578.46"
"6342",7619,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",22.495247,"PM25","SW","SW-KM-pre","9.83","578.46"
"6343",7620,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",25.601414,"PM25","SW","SW-KM-pre","9.83","578.46"
"6344",7621,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",32.529182,"PM25","SW","SW-KM-pre","9.83","578.46"
"6345",7622,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",44.048996,"PM25","SW","SW-KM-pre","9.83","578.46"
"6346",7623,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",30.288681,"PM25","SW","SW-KM-pre","9.83","578.46"
"6347",7624,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",30.84496,"PM25","SW","SW-KM-pre","9.83","578.46"
"6348",7625,"SW-KM","spring","3.post-predicted","Predicted_PM25_real",33.422703,"PM25","SW","SW-KM-pre","9.83","578.46"
"6349",7626,"SW-KM","summer","3.post-predicted","Predicted_PM25_real",24.917269,"PM25","SW","SW-KM-pre","9.83","578.46"
"6350",7627,"SW-KM","summer","3.post-predicted","Predicted_PM25_real",28.793869,"PM25","SW","SW-KM-pre","9.83","578.46"
"6351",7628,"SW-KM","summer","3.post-predicted","Predicted_PM25_real",18.709665,"PM25","SW","SW-KM-pre","9.83","578.46"
"6352",7629,"SW-KM","summer","3.post-predicted","Predicted_PM25_real",26.34687,"PM25","SW","SW-KM-pre","9.83","578.46"
"6353",7630,"SW-KM","summer","3.post-predicted","Predicted_PM25_real",13.818612,"PM25","SW","SW-KM-pre","9.83","578.46"
"6354",7631,"SW-KM","summer","3.post-predicted","Predicted_PM25_real",12.96568,"PM25","SW","SW-KM-pre","9.83","578.46"
"6355",7632,"SW-KM","summer","3.post-predicted","Predicted_PM25_real",16.749063,"PM25","SW","SW-KM-pre","9.83","578.46"
"6356",7633,"SW-KM","summer","3.post-predicted","Predicted_PM25_real",23.330084,"PM25","SW","SW-KM-pre","9.83","578.46"
"6357",7634,"SW-KM","summer","3.post-predicted","Predicted_PM25_real",14.316471,"PM25","SW","SW-KM-pre","9.83","578.46"
